OBJECTID,Name,Shape_Leng,Shape_Area,vertex_ind,vertex_par,vertex_p_1,vertex_p_2,distance,angle,Longitude,Latitude,xcoord,ycoord
1,FORGE site,13118.353863700000147,5110154.251889999955893,351,0,0,351,0.04487750059634,359.56486045946292,-112.8932900000,38.4856100000,334850.10983,4261392.36946
1,FORGE site,13118.353863700000147,5110154.251889999955893,352,0,0,352,0.04492198532657,359.56486045942819,-112.8932900000,38.4856500000,334850.18193,4261397.30662
1,FORGE site,13118.353863700000147,5110154.251889999955893,353,0,0,353,0.04496647005681,359.56486045946292,-112.8932900000,38.4857000000,334850.25402,4261402.24378
1,FORGE site,13118.353863700000147,5110154.251889999955893,354,0,0,354,0.04501095478705,359.56486045946292,-112.8932900000,38.4857400000,334850.32612,4261407.18094
1,FORGE site,13118.353863700000147,5110154.251889999955893,355,0,0,355,0.04505543951728,359.56486045942819,-112.8932900000,38.4857900000,334850.39822,4261412.11810
1,FORGE site,13118.353863700000147,5110154.251889999955893,356,0,0,356,0.04509992424751,359.56486045942819,-112.8932900000,38.4858300000,334850.47031,4261417.05526
1,FORGE site,13118.353863700000147,5110154.251889999955893,357,0,0,357,0.04514440897775,359.56486046861443,-112.8932900000,38.4858800000,334850.54241,4261421.99242
1,FORGE site,13118.353863700000147,5110154.251889999955893,358,0,0,358,0.04518889370799,359.56486046861443,-112.8932900000,38.4859200000,334850.61451,4261426.92958
1,FORGE site,13118.353863700000147,5110154.251889999955893,359,0,0,359,0.04523337843822,359.56486045942819,-112.8932900000,38.4859600000,334850.68660,4261431.86674
1,FORGE site,13118.353863700000147,5110154.251889999955893,360,0,0,360,0.04527786316846,359.56486045946292,-112.8932900000,38.4860100000,334850.75870,4261436.80390
1,FORGE site,13118.353863700000147,5110154.251889999955893,361,0,0,361,0.04532234789870,359.56486045946292,-112.8932900000,38.4860500000,334850.83080,4261441.74106
1,FORGE site,13118.353863700000147,5110154.251889999955893,362,0,0,362,0.04536683262893,359.56486045942819,-112.8932900000,38.4861000000,334850.90289,4261446.67822
1,FORGE site,13118.353863700000147,5110154.251889999955893,363,0,0,363,0.04541131735916,359.56486045942819,-112.8932900000,38.4861400000,334850.97499,4261451.61538
1,FORGE site,13118.353863700000147,5110154.251889999955893,364,0,0,364,0.04545580208940,359.56486046861443,-112.8932900000,38.4861900000,334851.04709,4261456.55254
1,FORGE site,13118.353863700000147,5110154.251889999955893,365,0,0,365,0.04550028681964,359.56486046861443,-112.8932900000,38.4862300000,334851.11919,4261461.48970
1,FORGE site,13118.353863700000147,5110154.251889999955893,366,0,0,366,0.04554477154987,359.56486045942819,-112.8932900000,38.4862800000,334851.19128,4261466.42687
1,FORGE site,13118.353863700000147,5110154.251889999955893,367,0,0,367,0.04558925628011,359.56486045942819,-112.8932900000,38.4863200000,334851.26338,4261471.36403
1,FORGE site,13118.353863700000147,5110154.251889999955893,368,0,0,368,0.04563374101034,359.56486045946292,-112.8932900000,38.4863700000,334851.33548,4261476.30119
1,FORGE site,13118.353863700000147,5110154.251889999955893,369,0,0,369,0.04567822574058,359.56486045946292,-112.8932900000,38.4864100000,334851.40758,4261481.23835
1,FORGE site,13118.353863700000147,5110154.251889999955893,370,0,0,370,0.04572271047081,359.56486045942819,-112.8932900000,38.4864500000,334851.47968,4261486.17551
1,FORGE site,13118.353863700000147,5110154.251889999955893,371,0,0,371,0.04576719520105,359.56486046861443,-112.8932900000,38.4865000000,334851.55177,4261491.11267
1,FORGE site,13118.353863700000147,5110154.251889999955893,372,0,0,372,0.04581167993129,359.56486046861443,-112.8932900000,38.4865400000,334851.62387,4261496.04983
1,FORGE site,13118.353863700000147,5110154.251889999955893,373,0,0,373,0.04585616466152,359.56486045942819,-112.8932900000,38.4865900000,334851.69597,4261500.98699
1,FORGE site,13118.353863700000147,5110154.251889999955893,374,0,0,374,0.04590064939176,359.56486045942819,-112.8932900000,38.4866300000,334851.76807,4261505.92415
1,FORGE site,13118.353863700000147,5110154.251889999955893,375,0,0,375,0.04594513412199,359.56486045946292,-112.8932900000,38.4866800000,334851.84017,4261510.86131
1,FORGE site,13118.353863700000147,5110154.251889999955893,376,0,0,376,0.04598961885223,359.56486045946292,-112.8932900000,38.4867200000,334851.91227,4261515.79847
1,FORGE site,13118.353863700000147,5110154.251889999955893,377,0,0,377,0.04603410358246,359.56486045942819,-112.8932900000,38.4867700000,334851.98437,4261520.73563
1,FORGE site,13118.353863700000147,5110154.251889999955893,378,0,0,378,0.04607858831270,359.56486045946292,-112.8932900000,38.4868100000,334852.05647,4261525.67279
1,FORGE site,13118.353863700000147,5110154.251889999955893,379,0,0,379,0.04612307304294,359.56486046861443,-112.8933000000,38.4868500000,334852.12857,4261530.60996
1,FORGE site,13118.353863700000147,5110154.251889999955893,380,0,0,380,0.04616755777317,359.56486046857958,-112.8933000000,38.4869000000,334852.20067,4261535.54712
1,FORGE site,13118.353863700000147,5110154.251889999955893,381,0,0,381,0.04621204250341,359.56486045942819,-112.8933000000,38.4869400000,334852.27277,4261540.48428
1,FORGE site,13118.353863700000147,5110154.251889999955893,382,0,0,382,0.04625652723364,359.56486045946292,-112.8933000000,38.4869900000,334852.34487,4261545.42144
1,FORGE site,13118.353863700000147,5110154.251889999955893,383,0,0,383,0.04630101196388,359.56486045946292,-112.8933000000,38.4870300000,334852.41696,4261550.35860
1,FORGE site,13118.353863700000147,5110154.251889999955893,384,0,0,384,0.04634549669411,359.56486045942819,-112.8933000000,38.4870800000,334852.48907,4261555.29576
1,FORGE site,13118.353863700000147,5110154.251889999955893,385,0,0,385,0.04638998142435,359.56486045946292,-112.8933000000,38.4871200000,334852.56117,4261560.23292
1,FORGE site,13118.353863700000147,5110154.251889999955893,386,0,0,386,0.04643446615459,359.56486046861443,-112.8933000000,38.4871700000,334852.63327,4261565.17008
1,FORGE site,13118.353863700000147,5110154.251889999955893,387,0,0,387,0.04647895088482,359.56486046857958,-112.8933000000,38.4872100000,334852.70537,4261570.10724
1,FORGE site,13118.353863700000147,5110154.251889999955893,388,0,0,388,0.04652343561506,359.56486045942819,-112.8933000000,38.4872500000,334852.77747,4261575.04441
1,FORGE site,13118.353863700000147,5110154.251889999955893,389,0,0,389,0.04656792034529,359.56486045946292,-112.8933000000,38.4873000000,334852.84957,4261579.98157
1,FORGE site,13118.353863700000147,5110154.251889999955893,390,0,0,390,0.04661240507553,359.56486045946292,-112.8933000000,38.4873400000,334852.92167,4261584.91873
1,FORGE site,13118.353863700000147,5110154.251889999955893,391,0,0,391,0.04665688980576,359.56486045942819,-112.8933000000,38.4873900000,334852.99377,4261589.85589
1,FORGE site,13118.353863700000147,5110154.251889999955893,392,0,0,392,0.04670137453600,359.56486045946292,-112.8933000000,38.4874300000,334853.06587,4261594.79305
1,FORGE site,13118.353863700000147,5110154.251889999955893,393,0,0,393,0.04674585926624,359.56486046861443,-112.8933000000,38.4874800000,334853.13797,4261599.73021
1,FORGE site,13118.353863700000147,5110154.251889999955893,394,0,0,394,0.04679034399647,359.56486046857958,-112.8933000000,38.4875200000,334853.21007,4261604.66737
1,FORGE site,13118.353863700000147,5110154.251889999955893,395,0,0,395,0.04683482872671,359.56486045942819,-112.8933000000,38.4875700000,334853.28218,4261609.60454
1,FORGE site,13118.353863700000147,5110154.251889999955893,396,0,0,396,0.04687931345694,359.56486045946292,-112.8933000000,38.4876100000,334853.35428,4261614.54170
1,FORGE site,13118.353863700000147,5110154.251889999955893,397,0,0,397,0.04692379818718,359.56486045946292,-112.8933000000,38.4876600000,334853.42638,4261619.47886
1,FORGE site,13118.353863700000147,5110154.251889999955893,398,0,0,398,0.04696828291741,359.56486045942819,-112.8933000000,38.4877000000,334853.49848,4261624.41602
1,FORGE site,13118.353863700000147,5110154.251889999955893,399,0,0,399,0.04701276764765,359.56486045946292,-112.8933000000,38.4877400000,334853.57058,4261629.35318
1,FORGE site,13118.353863700000147,5110154.251889999955893,400,0,0,400,0.04705725237789,359.56486045946292,-112.8933000000,38.4877900000,334853.64269,4261634.29034
1,FORGE site,13118.353863700000147,5110154.251889999955893,401,0,0,401,0.04710173710812,359.56486046857958,-112.8933000000,38.4878300000,334853.71479,4261639.22751
1,FORGE site,13118.353863700000147,5110154.251889999955893,402,0,0,402,0.04714622183836,359.56486046857958,-112.8933000000,38.4878800000,334853.78689,4261644.16467
1,FORGE site,13118.353863700000147,5110154.251889999955893,403,0,0,403,0.04719070656859,359.56486045946292,-112.8933000000,38.4879200000,334853.85899,4261649.10183
1,FORGE site,13118.353863700000147,5110154.251889999955893,404,0,0,404,0.04723519129883,359.56486045946292,-112.8933000000,38.4879700000,334853.93110,4261654.03899
1,FORGE site,13118.353863700000147,5110154.251889999955893,405,0,0,405,0.04727967602906,314.80084326033767,-112.8933000000,38.4880100000,334854.00320,4261658.97615
1,FORGE site,13118.353863700000147,5110154.251889999955893,406,0,0,406,0.04733646575614,270.03682606124261,-112.8933600000,38.4880100000,334849.04990,4261659.08212
1,FORGE site,13118.353863700000147,5110154.251889999955893,407,0,0,407,0.04739325548323,270.03682606482693,-112.8934200000,38.4880100000,334844.09661,4261659.18809
1,FORGE site,13118.353863700000147,5110154.251889999955893,408,0,0,408,0.04745004521030,270.03682606483159,-112.8934700000,38.4880100000,334839.14331,4261659.29407
1,FORGE site,13118.353863700000147,5110154.251889999955893,409,0,0,409,0.04750683493738,270.03682606124261,-112.8935300000,38.4880100000,334834.19002,4261659.40005
1,FORGE site,13118.353863700000147,5110154.251889999955893,410,0,0,410,0.04756362466447,270.03682606124261,-112.8935900000,38.4880100000,334829.23672,4261659.50603
1,FORGE site,13118.353863700000147,5110154.251889999955893,411,0,0,411,0.04762041439154,270.03682606483159,-112.8936400000,38.4880100000,334824.28343,4261659.61201
1,FORGE site,13118.353863700000147,5110154.251889999955893,412,0,0,412,0.04767720411862,270.03682606482693,-112.8937000000,38.4880100000,334819.33013,4261659.71800
1,FORGE site,13118.353863700000147,5110154.251889999955893,413,0,0,413,0.04773399384570,270.03682606124261,-112.8937600000,38.4880100000,334814.37684,4261659.82399
1,FORGE site,13118.353863700000147,5110154.251889999955893,414,0,0,414,0.04779078357278,270.03682606124721,-112.8938200000,38.4880100000,334809.42354,4261659.92998
1,FORGE site,13118.353863700000147,5110154.251889999955893,415,0,0,415,0.04784757329985,270.03682606482693,-112.8938700000,38.4880100000,334804.47025,4261660.03598
1,FORGE site,13118.353863700000147,5110154.251889999955893,416,0,0,416,0.04790436302694,270.03682606482693,-112.8939300000,38.4880100000,334799.51695,4261660.14198
1,FORGE site,13118.353863700000147,5110154.251889999955893,417,0,0,417,0.04796115275402,270.03682606124721,-112.8939900000,38.4880100000,334794.56366,4261660.24798
1,FORGE site,13118.353863700000147,5110154.251889999955893,418,0,0,418,0.04801794248109,270.03682606124261,-112.8940400000,38.4880100000,334789.61036,4261660.35399
1,FORGE site,13118.353863700000147,5110154.251889999955893,419,0,0,419,0.04807473220818,270.03682606482693,-112.8941000000,38.4880100000,334784.65707,4261660.46000
1,FORGE site,13118.353863700000147,5110154.251889999955893,420,0,0,420,0.04813152193526,270.03682606482693,-112.8941600000,38.4880100000,334779.70377,4261660.56601
1,FORGE site,13118.353863700000147,5110154.251889999955893,421,0,0,421,0.04818831166234,270.03682606124261,-112.8942100000,38.4880100000,334774.75047,4261660.67202
1,FORGE site,13118.353863700000147,5110154.251889999955893,422,0,0,422,0.04824510138942,270.03682606124721,-112.8942700000,38.4880100000,334769.79718,4261660.77804
1,FORGE site,13118.353863700000147,5110154.251889999955893,423,0,0,423,0.04830189111649,270.03682606482693,-112.8943300000,38.4880100000,334764.84388,4261660.88406
1,FORGE site,13118.353863700000147,5110154.251889999955893,424,0,0,424,0.04835868084358,270.03682606482693,-112.8943800000,38.4880100000,334759.89059,4261660.99009
1,FORGE site,13118.353863700000147,5110154.251889999955893,425,0,0,425,0.04841547057066,270.03682606124721,-112.8944400000,38.4880100000,334754.93729,4261661.09611
1,FORGE site,13118.353863700000147,5110154.251889999955893,426,0,0,426,0.04847226029773,270.03682606124261,-112.8945000000,38.4880100000,334749.98400,4261661.20214
1,FORGE site,13118.353863700000147,5110154.251889999955893,427,0,0,427,0.04852905002482,270.03682606482693,-112.8945500000,38.4880100000,334745.03070,4261661.30818
1,FORGE site,13118.353863700000147,5110154.251889999955893,428,0,0,428,0.04858583975190,270.03682606483159,-112.8946100000,38.4880100000,334740.07741,4261661.41421
1,FORGE site,13118.353863700000147,5110154.251889999955893,429,0,0,429,0.04864262947897,270.03682606124261,-112.8946700000,38.4880100000,334735.12411,4261661.52025
1,FORGE site,13118.353863700000147,5110154.251889999955893,430,0,0,430,0.04869941920606,270.03682606124261,-112.8947200000,38.4880100000,334730.17081,4261661.62629
1,FORGE site,13118.353863700000147,5110154.251889999955893,431,0,0,431,0.04875620893313,270.03682606483159,-112.8947800000,38.4880100000,334725.21752,4261661.73234
1,FORGE site,13118.353863700000147,5110154.251889999955893,432,0,0,432,0.04881299866021,270.03682606482693,-112.8948400000,38.4880100000,334720.26422,4261661.83839
1,FORGE site,13118.353863700000147,5110154.251889999955893,433,0,0,433,0.04886978838730,270.03682606124261,-112.8948900000,38.4880100000,334715.31093,4261661.94444
1,FORGE site,13118.353863700000147,5110154.251889999955893,434,0,0,434,0.04892657811437,270.03682606124721,-112.8949500000,38.4880100000,334710.35763,4261662.05049
1,FORGE site,13118.353863700000147,5110154.251889999955893,435,0,0,435,0.04898336784145,270.03682606482693,-112.8950100000,38.4880100000,334705.40433,4261662.15655
1,FORGE site,13118.353863700000147,5110154.251889999955893,436,0,0,436,0.04904015756854,270.03682606482693,-112.8950600000,38.4880100000,334700.45104,4261662.26261
1,FORGE site,13118.353863700000147,5110154.251889999955893,437,0,0,437,0.04909694729561,270.03682606124721,-112.8951200000,38.4880100000,334695.49774,4261662.36868
1,FORGE site,13118.353863700000147,5110154.251889999955893,438,0,0,438,0.04915373702269,270.03682606124261,-112.8951800000,38.4880100000,334690.54445,4261662.47474
1,FORGE site,13118.353863700000147,5110154.251889999955893,439,0,0,439,0.04921052674977,270.03682606482693,-112.8952300000,38.4880100000,334685.59115,4261662.58081
1,FORGE site,13118.353863700000147,5110154.251889999955893,440,0,0,440,0.04926731647685,270.03682606483159,-112.8952900000,38.4880100000,334680.63785,4261662.68689
1,FORGE site,13118.353863700000147,5110154.251889999955893,441,0,0,441,0.04932410620392,270.03682606124261,-112.8953500000,38.4880100000,334675.68456,4261662.79296
1,FORGE site,13118.353863700000147,5110154.251889999955893,442,0,0,442,0.04938089593101,270.03682606124261,-112.8954100000,38.4880100000,334670.73126,4261662.89904
1,FORGE site,13118.353863700000147,5110154.251889999955893,443,0,0,443,0.04943768565809,270.03682606483159,-112.8954600000,38.4880100000,334665.77797,4261663.00512
1,FORGE site,13118.353863700000147,5110154.251889999955893,444,0,0,444,0.04949447538516,270.03682606482693,-112.8955200000,38.4880100000,334660.82467,4261663.11121
1,FORGE site,13118.353863700000147,5110154.251889999955893,445,0,0,445,0.04955126511225,270.03682606124261,-112.8955800000,38.4880100000,334655.87137,4261663.21730
1,FORGE site,13118.353863700000147,5110154.251889999955893,446,0,0,446,0.04960805483933,270.03682606124261,-112.8956300000,38.4880100000,334650.91808,4261663.32339
1,FORGE site,13118.353863700000147,5110154.251889999955893,447,0,0,447,0.04966484456641,270.03682606482693,-112.8956900000,38.4880100000,334645.96478,4261663.42948
1,FORGE site,13118.353863700000147,5110154.251889999955893,448,0,0,448,0.04972163429349,270.03682606483159,-112.8957500000,38.4880100000,334641.01148,4261663.53558
1,FORGE site,13118.353863700000147,5110154.251889999955893,449,0,0,449,0.04977842402056,270.03682606124261,-112.8958000000,38.4880100000,334636.05819,4261663.64168
1,FORGE site,13118.353863700000147,5110154.251889999955893,450,0,0,450,0.04983521374765,270.03682606124261,-112.8958600000,38.4880100000,334631.10489,4261663.74779
1,FORGE site,13118.353863700000147,5110154.251889999955893,451,0,0,451,0.04989200347473,270.03682606483159,-112.8959200000,38.4880100000,334626.15160,4261663.85389
1,FORGE site,13118.353863700000147,5110154.251889999955893,452,0,0,452,0.04994879320180,270.03682606482693,-112.8959700000,38.4880100000,334621.19830,4261663.96000
1,FORGE site,13118.353863700000147,5110154.251889999955893,453,0,0,453,0.05000558292889,270.03682606124261,-112.8960300000,38.4880100000,334616.24500,4261664.06611
1,FORGE site,13118.353863700000147,5110154.251889999955893,454,0,0,454,0.05006237265597,270.03682606124721,-112.8960900000,38.4880100000,334611.29171,4261664.17223
1,FORGE site,13118.353863700000147,5110154.251889999955893,455,0,0,455,0.05011916238304,270.03682606482693,-112.8961400000,38.4880100000,334606.33841,4261664.27835
1,FORGE site,13118.353863700000147,5110154.251889999955893,456,0,0,456,0.05017595211013,270.03682606482693,-112.8962000000,38.4880100000,334601.38511,4261664.38447
1,FORGE site,13118.353863700000147,5110154.251889999955893,457,0,0,457,0.05023274183720,270.03682606124721,-112.8962600000,38.4880100000,334596.43182,4261664.49060
1,FORGE site,13118.353863700000147,5110154.251889999955893,458,0,0,458,0.05028953156428,270.03682606124261,-112.8963100000,38.4880100000,334591.47852,4261664.59672
1,FORGE site,13118.353863700000147,5110154.251889999955893,459,0,0,459,0.05034632129137,270.03682606482693,-112.8963700000,38.4880100000,334586.52522,4261664.70286
1,FORGE site,13118.353863700000147,5110154.251889999955893,460,0,0,460,0.05040311101844,270.03682606483159,-112.8964300000,38.4880100000,334581.57193,4261664.80899
1,FORGE site,13118.353863700000147,5110154.251889999955893,461,0,0,461,0.05045990074552,270.03682606124261,-112.8964800000,38.4880100000,334576.61863,4261664.91513
1,FORGE site,13118.353863700000147,5110154.251889999955893,462,0,0,462,0.05051669047261,270.03682606124261,-112.8965400000,38.4880100000,334571.66533,4261665.02127
1,FORGE site,13118.353863700000147,5110154.251889999955893,463,0,0,463,0.05057348019968,270.03682606483159,-112.8966000000,38.4880100000,334566.71204,4261665.12741
1,FORGE site,13118.353863700000147,5110154.251889999955893,464,0,0,464,0.05063026992676,270.03682606482693,-112.8966500000,38.4880100000,334561.75874,4261665.23356
1,FORGE site,13118.353863700000147,5110154.251889999955893,465,0,0,465,0.05068705965384,270.03682606124261,-112.8967100000,38.4880100000,334556.80544,4261665.33971
1,FORGE site,13118.353863700000147,5110154.251889999955893,466,0,0,466,0.05074384938092,270.03682606124721,-112.8967700000,38.4880100000,334551.85214,4261665.44586
1,FORGE site,13118.353863700000147,5110154.251889999955893,467,0,0,467,0.05080063910799,270.03682606482693,-112.8968300000,38.4880100000,334546.89885,4261665.55201
1,FORGE site,13118.353863700000147,5110154.251889999955893,468,0,0,468,0.05085742883508,270.03682606482693,-112.8968800000,38.4880100000,334541.94555,4261665.65817
1,FORGE site,13118.353863700000147,5110154.251889999955893,469,0,0,469,0.05091421856216,270.03682606124721,-112.8969400000,38.4880100000,334536.99225,4261665.76433
1,FORGE site,13118.353863700000147,5110154.251889999955893,470,0,0,470,0.05097100828923,270.03682606124261,-112.8970000000,38.4880100000,334532.03896,4261665.87050
1,FORGE site,13118.353863700000147,5110154.251889999955893,471,0,0,471,0.05102779801632,270.03682606482693,-112.8970500000,38.4880100000,334527.08566,4261665.97667
1,FORGE site,13118.353863700000147,5110154.251889999955893,472,0,0,472,0.05108458774340,270.03682606482693,-112.8971100000,38.4880100000,334522.13236,4261666.08284
1,FORGE site,13118.353863700000147,5110154.251889999955893,473,0,0,473,0.05114137747048,270.03682606124261,-112.8971700000,38.4880100000,334517.17906,4261666.18901
1,FORGE site,13118.353863700000147,5110154.251889999955893,474,0,0,474,0.05119816719756,270.03682606124721,-112.8972200000,38.4880100000,334512.22577,4261666.29519
1,FORGE site,13118.353863700000147,5110154.251889999955893,475,0,0,475,0.05125495692463,270.03682606482693,-112.8972800000,38.4880100000,334507.27247,4261666.40137
1,FORGE site,13118.353863700000147,5110154.251889999955893,476,0,0,476,0.05131174665172,270.03682606482693,-112.8973400000,38.4880100000,334502.31917,4261666.50755
1,FORGE site,13118.353863700000147,5110154.251889999955893,477,0,0,477,0.05136853637880,270.03682606124721,-112.8973900000,38.4880100000,334497.36588,4261666.61374
1,FORGE site,13118.353863700000147,5110154.251889999955893,478,0,0,478,0.05142532610587,270.03682606124261,-112.8974500000,38.4880100000,334492.41258,4261666.71993
1,FORGE site,13118.353863700000147,5110154.251889999955893,479,0,0,479,0.05148211583296,270.03682606482693,-112.8975100000,38.4880100000,334487.45928,4261666.82612
1,FORGE site,13118.353863700000147,5110154.251889999955893,480,0,0,480,0.05153890556004,270.03682606483159,-112.8975600000,38.4880100000,334482.50598,4261666.93232
1,FORGE site,13118.353863700000147,5110154.251889999955893,481,0,0,481,0.05159569528711,270.03682606124261,-112.8976200000,38.4880100000,334477.55269,4261667.03851
1,FORGE site,13118.353863700000147,5110154.251889999955893,482,0,0,482,0.05165248501420,270.03682606124261,-112.8976800000,38.4880100000,334472.59939,4261667.14472
1,FORGE site,13118.353863700000147,5110154.251889999955893,483,0,0,483,0.05170927474127,270.03682606483159,-112.8977300000,38.4880100000,334467.64609,4261667.25092
1,FORGE site,13118.353863700000147,5110154.251889999955893,484,0,0,484,0.05176606446835,270.03682606482693,-112.8977900000,38.4880100000,334462.69279,4261667.35713
1,FORGE site,13118.353863700000147,5110154.251889999955893,485,0,0,485,0.05182285419544,270.03682606124261,-112.8978500000,38.4880100000,334457.73950,4261667.46334
1,FORGE site,13118.353863700000147,5110154.251889999955893,486,0,0,486,0.05187964392251,314.89244911826432,-112.8979000000,38.4880100000,334452.78620,4261667.56955
1,FORGE site,13118.353863700000147,5110154.251889999955893,487,0,0,487,0.05211449621982,359.74807217528149,-112.8979100000,38.4882500000,334453.23368,4261693.63393
1,FORGE site,13118.353863700000147,5110154.251889999955893,488,0,0,488,0.05234934851713,359.74807217354794,-112.8979100000,38.4884800000,334453.68116,4261719.69832
1,FORGE site,13118.353863700000147,5110154.251889999955893,489,0,0,489,0.05258420081443,359.74807217355180,-112.8979100000,38.4887200000,334454.12864,4261745.76270
1,FORGE site,13118.353863700000147,5110154.251889999955893,490,0,0,490,0.05281905311175,359.74807217528524,-112.8979100000,38.4889500000,334454.57613,4261771.82709
1,FORGE site,13118.353863700000147,5110154.251889999955893,491,0,0,491,0.05305390540905,359.74807217528149,-112.8979100000,38.4891900000,334455.02362,4261797.89147
1,FORGE site,13118.353863700000147,5110154.251889999955893,492,0,0,492,0.05328875770636,359.74807217528149,-112.8979100000,38.4894200000,334455.47111,4261823.95586
1,FORGE site,13118.353863700000147,5110154.251889999955893,493,0,0,493,0.05352361000367,359.74807217528149,-112.8979100000,38.4896600000,334455.91861,4261850.02025
1,FORGE site,13118.353863700000147,5110154.251889999955893,494,0,0,494,0.05375846230097,359.74807217354794,-112.8979100000,38.4898900000,334456.36611,4261876.08464
1,FORGE site,13118.353863700000147,5110154.251889999955893,495,0,0,495,0.05399331459828,359.74807217355180,-112.8979100000,38.4901300000,334456.81362,4261902.14903
1,FORGE site,13118.353863700000147,5110154.251889999955893,496,0,0,496,0.05422816689559,359.74807217528524,-112.8979100000,38.4903600000,334457.26112,4261928.21342
1,FORGE site,13118.353863700000147,5110154.251889999955893,497,0,0,497,0.05446301919290,359.74807217528149,-112.8979200000,38.4906000000,334457.70864,4261954.27781
1,FORGE site,13118.353863700000147,5110154.251889999955893,498,0,0,498,0.05469787149021,359.74807217528149,-112.8979200000,38.4908300000,334458.15615,4261980.34220
1,FORGE site,13118.353863700000147,5110154.251889999955893,499,0,0,499,0.05493272378751,359.74807217528149,-112.8979200000,38.4910700000,334458.60367,4262006.40659
1,FORGE site,13118.353863700000147,5110154.251889999955893,500,0,0,500,0.05516757608482,359.74807217354794,-112.8979200000,38.4913000000,334459.05119,4262032.47099
1,FORGE site,13118.353863700000147,5110154.251889999955893,501,0,0,501,0.05540242838213,359.74807217355180,-112.8979200000,38.4915400000,334459.49871,4262058.53538
1,FORGE site,13118.353863700000147,5110154.251889999955893,502,0,0,502,0.05563728067944,359.74807217528524,-112.8979200000,38.4917700000,334459.94624,4262084.59978
1,FORGE site,13118.353863700000147,5110154.251889999955893,503,0,0,503,0.05587213297675,359.74807217528149,-112.8979200000,38.4920100000,334460.39377,4262110.66418
1,FORGE site,13118.353863700000147,5110154.251889999955893,504,0,0,504,0.05610698527405,359.74807217528149,-112.8979200000,38.4922400000,334460.84131,4262136.72857
1,FORGE site,13118.353863700000147,5110154.251889999955893,505,0,0,505,0.05634183757136,359.74807217528149,-112.8979200000,38.4924800000,334461.28885,4262162.79297
1,FORGE site,13118.353863700000147,5110154.251889999955893,506,0,0,506,0.05657668986867,359.74807217354794,-112.8979200000,38.4927100000,334461.73639,4262188.85737
1,FORGE site,13118.353863700000147,5110154.251889999955893,507,0,0,507,0.05681154216597,359.74807217355180,-112.8979300000,38.4929500000,334462.18393,4262214.92177
1,FORGE site,13118.353863700000147,5110154.251889999955893,508,0,0,508,0.05704639446329,359.74807217528524,-112.8979300000,38.4931800000,334462.63148,4262240.98618
1,FORGE site,13118.353863700000147,5110154.251889999955893,509,0,0,509,0.05728124676059,359.74807217528149,-112.8979300000,38.4934200000,334463.07903,4262267.05058
1,FORGE site,13118.353863700000147,5110154.251889999955893,510,0,0,510,0.05751609905790,359.74807217528149,-112.8979300000,38.4936500000,334463.52659,4262293.11498
1,FORGE site,13118.353863700000147,5110154.251889999955893,511,0,0,511,0.05775095135520,359.74807217528149,-112.8979300000,38.4938900000,334463.97414,4262319.17939
1,FORGE site,13118.353863700000147,5110154.251889999955893,512,0,0,512,0.05798580365251,359.74807217354794,-112.8979300000,38.4941200000,334464.42171,4262345.24379
1,FORGE site,13118.353863700000147,5110154.251889999955893,513,0,0,513,0.05822065594982,359.74807217354794,-112.8979300000,38.4943500000,334464.86927,4262371.30820
1,FORGE site,13118.353863700000147,5110154.251889999955893,514,0,0,514,0.05845550824712,359.74807217528524,-112.8979300000,38.4945900000,334465.31684,4262397.37261
1,FORGE site,13118.353863700000147,5110154.251889999955893,515,0,0,515,0.05869036054444,359.74807217528524,-112.8979300000,38.4948200000,334465.76441,4262423.43702
1,FORGE site,13118.353863700000147,5110154.251889999955893,516,0,0,516,0.05892521284174,359.74807217528149,-112.8979400000,38.4950600000,334466.21199,4262449.50142
1,FORGE site,13118.353863700000147,5110154.251889999955893,517,0,0,517,0.05916006513905,359.74807217354794,-112.8979400000,38.4952900000,334466.65957,4262475.56584
1,FORGE site,13118.353863700000147,5110154.251889999955893,518,0,0,518,0.05939491743636,359.74807217354794,-112.8979400000,38.4955300000,334467.10715,4262501.63025
1,FORGE site,13118.353863700000147,5110154.251889999955893,519,0,0,519,0.05962976973366,359.74807217528149,-112.8979400000,38.4957600000,334467.55473,4262527.69466
1,FORGE site,13118.353863700000147,5110154.251889999955893,520,0,0,520,0.05986462203097,359.74807217528524,-112.8979400000,38.4960000000,334468.00232,4262553.75907
1,FORGE site,13118.353863700000147,5110154.251889999955893,521,0,0,521,0.06009947432828,359.74807217528524,-112.8979400000,38.4962300000,334468.44991,4262579.82349
1,FORGE site,13118.353863700000147,5110154.251889999955893,522,0,0,522,0.06033432662559,359.74807217528149,-112.8979400000,38.4964700000,334468.89751,4262605.88790
1,FORGE site,13118.353863700000147,5110154.251889999955893,523,0,0,523,0.06056917892290,359.74807217354794,-112.8979400000,38.4967000000,334469.34511,4262631.95232
1,FORGE site,13118.353863700000147,5110154.251889999955893,524,0,0,524,0.06080403122020,359.74807217354794,-112.8979400000,38.4969400000,334469.79271,4262658.01673
1,FORGE site,13118.353863700000147,5110154.251889999955893,525,0,0,525,0.06103888351751,359.74807217528149,-112.8979400000,38.4971700000,334470.24032,4262684.08115
1,FORGE site,13118.353863700000147,5110154.251889999955893,526,0,0,526,0.06127373581482,359.74807217528524,-112.8979500000,38.4974100000,334470.68792,4262710.14557
